HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
094-201601-183,61,58.68175,-172.3525,102,2016,127.910002
094-201601-184,61,58.66291,-172.9765,112,2016,113.796138
094-201601-185,61,58.33465,-172.9597,109,2016,195.895119
094-201601-186,61,58.33543,-172.3236,103,2016,152.095954
094-201601-187,61,58.0161,-172.2418,105,2016,62.176816
094-201601-188,61,57.99337,-172.8418,109,2016,136.813475
094-201601-189,61,57.67675,-172.7936,119,2016,70.196546
094-201601-190,61,57.36108,-172.8127,117,2016,561.956191
094-201601-191,61,57.0085,-172.6678,122,2016,0.646361
162-201601-053,31,57.34424,-164.6065,66,2016,127.163711
162-201601-054,31,57.33349,-163.9977,62,2016,51.169441
162-201601-055,31,57.01783,-164.0359,68,2016,44.409953
162-201601-056,31,56.98825,-164.5909,70,2016,6.340306
162-201601-057,31,56.68684,-164.579,75,2016,58.855993
162-201601-058,31,56.67186,-164.021,75,2016,63.282679
162-201601-059,31,56.34304,-164.0311,86,2016,52.996877
162-201601-060,31,56.32133,-164.5563,87,2016,12.287528
162-201601-061,31,56.00578,-164.5821,93,2016,125.874242
162-201601-002,31,56.00009,-162.3057,73,2016,61.175124
162-201601-003,31,56.33056,-162.221,77,2016,617.56732
162-201601-062,31,55.99116,-164.0589,91,2016,45.794387
162-201601-004,10,56.33183,-161.6334,63,2016,1991.698177
162-201601-063,31,55.66055,-164.5803,97,2016,68.177565
162-201601-005,31,56.65349,-161.5742,90,2016,22.180942
162-201601-064,31,55.68883,-163.985,94,2016,0.658605
162-201601-006,31,57.00243,-161.5527,69,2016,39.468264
162-201601-069,31,55.33672,-164.0217,80,2016,8.022685
162-201601-007,31,56.99878,-160.9651,66,2016,27.98611
162-201601-070,31,55.32014,-164.5412,102,2016,20.833621
162-201601-008,31,56.99672,-160.353,62,2016,70.6547
162-201601-071,31,55.05802,-164.5677,64,2016,42.661787
162-201601-009,31,57.3211,-160.3032,61,2016,1.817344
162-201601-072,50,54.99758,-165.1345,111,2016,105.947184
162-201601-010,10,57.32307,-159.6697,57,2016,35.175865
162-201601-073,31,54.69079,-165.123,83,2016,22.328558
162-201601-011,10,57.65628,-159.6422,51,2016,39.278092
162-201601-074,50,54.99372,-165.752,130,2016,13.483318
162-201601-012,31,57.66506,-160.2658,55,2016,1.513404
162-201601-075,50,55.30596,-165.7896,121,2016,13.504341
162-201601-133,41,57.99274,-171.5933,98,2016,125.194692
162-201601-013,10,57.97504,-160.2296,50,2016,21.806805
162-201601-134,42,57.97989,-170.9754,87,2016,179.041851
162-201601-076,50,55.65956,-165.8059,117,2016,0.537892
162-201601-014,10,57.9995,-160.8396,44,2016,14.486503
162-201601-135,41,58.32295,-171.0117,84,2016,172.97016
162-201601-077,50,55.33631,-167.5748,149,2016,3.727597
162-201601-015,31,57.68723,-160.8823,57,2016,414.582285
162-201601-136,41,58.64986,-171.0803,83,2016,135.028581
162-201601-078,50,55.34528,-166.9728,139,2016,0.353245
162-201601-016,31,57.34851,-160.9258,64,2016,6.947596
162-201601-137,41,58.98769,-171.1463,78,2016,84.535194
162-201601-079,50,55.6461,-166.9858,135,2016,0.472337
162-201601-017,31,57.32001,-161.5318,55,2016,25.129037
162-201601-138,41,59.30032,-170.5357,68,2016,91.340025
162-201601-080,50,55.98868,-167.0107,134,2016,65.063548
162-201601-018,10,57.64889,-161.5149,52,2016,84.967152
162-201601-139,41,59.64791,-170.5838,67,2016,204.546415
162-201601-081,50,55.66608,-167.5613,136,2016,1.000798
162-201601-019,10,57.96511,-161.512,53,2016,28.312241
162-201601-140,41,59.9826,-170.6356,65,2016,92.151711
162-201601-082,50,55.66384,-168.1913,136,2016,16.315821
162-201601-020,10,57.99027,-162.1143,38,2016,11.752051
162-201601-141,41,60.31761,-170.6532,62,2016,870.519789
162-201601-083,50,55.98219,-168.2236,150,2016,8.960144
162-201601-021,10,57.67363,-162.1236,48,2016,10.036199
162-201601-142,41,60.32709,-171.3129,67,2016,139.563892
162-201601-084,50,56.00055,-167.6255,132,2016,0
162-201601-143,41,60.63938,-171.4324,63,2016,32.886522
162-201601-022,10,57.36873,-162.1496,51,2016,9.119688
162-201601-085,50,56.32202,-167.0467,114,2016,1.773967
162-201601-144,41,60.96583,-171.4938,60,2016,46.323165
162-201601-023,31,57.02433,-162.1702,58,2016,17.110547
162-201601-086,31,56.64398,-167.0744,96,2016,114.879137
162-201601-145,41,61.00056,-172.1107,64,2016,143.425661
162-201601-087,31,56.98571,-167.0986,74,2016,23.124574
162-201601-024,31,56.68919,-162.1786,69,2016,185.903526
162-201601-146,41,60.68412,-172.1158,61,2016,78.422275
162-201601-088,31,57.32106,-167.1398,70,2016,36.443052
162-201601-025,31,56.69197,-162.7903,72,2016,17.865142
162-201601-147,41,60.64473,-172.718,45,2016,135.281812
162-201601-089,31,57.99243,-167.1721,64,2016,89.550852
162-201601-148,41,60.98435,-172.7987,67,2016,44.391501
162-201601-026,31,56.35922,-162.796,79,2016,6.014156
162-201601-090,31,57.67487,-167.1101,68,2016,101.904327
162-201601-149,41,60.994,-173.4678,75,2016,166.75008
162-201601-091,31,57.67417,-167.7298,69,2016,155.729727
162-201601-027,31,56.01231,-162.8141,77,2016,81.108829
162-201601-150,82,61.31783,-173.5819,74,2016,65.772882
162-201601-092,31,57.34183,-167.7351,73,2016,144.824596
162-201601-028,10,55.67869,-162.8221,51,2016,202.900491
162-201601-151,82,61.65301,-173.6618,71,2016,39.168071
162-201601-093,31,57.00229,-167.7048,78,2016,12.425705
162-201601-029,31,55.33734,-163.4142,55,2016,63.32342
162-201601-152,82,61.99956,-173.699,63,2016,49.790046
162-201601-094,31,56.68381,-167.6695,101,2016,35.517856
162-201601-153,82,61.99854,-174.4865,74,2016,19.200421
162-201601-030,31,55.667,-163.3962,82,2016,964.060994
162-201601-095,50,56.35369,-167.6555,129,2016,0.329313
162-201601-154,82,62.00338,-175.1476,81,2016,177.853129
162-201601-096,50,56.33235,-168.1909,151,2016,0.1272
162-201601-031,31,55.99564,-163.3974,89,2016,707.820723
162-201601-155,82,62.00318,-175.8183,92,2016,150.951477
162-201601-097,32,56.66059,-168.9088,101,2016,9.634849
162-201601-033,31,56.33344,-163.4185,84,2016,79.27932
162-201601-098,32,56.82686,-168.6092,97,2016,38.335406
162-201601-156,90,61.66783,-176.4953,106,2016,56.367608
162-201601-034,31,56.65846,-163.3819,75,2016,55.332072
162-201601-099,32,56.98566,-168.9122,80,2016,1.527193
162-201601-157,82,61.66555,-175.7964,96,2016,111.033797
162-201601-035,31,57.0053,-163.351,67,2016,113.509953
162-201601-100,32,57.1517,-168.6474,77,2016,0.221862
162-201601-158,82,61.66474,-175.0806,85,2016,66.154824
162-201601-036,31,57.02995,-162.7987,61,2016,53.423934
162-201601-101,42,57.30993,-168.9744,70,2016,1.809807
162-201601-159,82,61.66522,-174.4732,77,2016,64.203473
162-201601-102,42,57.48281,-168.7435,71,2016,19.990534
162-201601-037,10,57.30218,-162.7954,50,2016,12.933025
162-201601-160,82,61.34343,-174.3333,79,2016,73.776399
162-201601-103,42,57.66048,-169.0361,69,2016,47.792582
162-201601-038,10,57.3288,-163.3694,52,2016,16.152799
162-201601-104,42,57.8169,-168.7199,71,2016,28.341141
162-201601-161,41,61.0006,-174.1523,83,2016,77.336018
162-201601-039,10,57.67081,-163.3506,47,2016,32.664422
162-201601-105,42,57.83872,-169.3195,66,2016,22.168427
162-201601-162,82,61.00094,-174.8492,92,2016,47.211986
162-201601-040,10,57.67485,-162.7663,45,2016,17.441155
162-201601-106,42,57.66813,-170.3261,73,2016,1614.47328
162-201601-163,82,61.31388,-174.9938,88,2016,86.769518
162-201601-041,10,57.97564,-162.7467,43,2016,20.906802
162-201601-042,10,58.01361,-163.3365,44,2016,9.53056
162-201601-164,90,61.32942,-175.6203,97,2016,74.051458
162-201601-107,42,57.50473,-169.9727,68,2016,148.178073
162-201601-043,10,58.30485,-163.3543,37,2016,29.100826
162-201601-165,90,61.33178,-176.2992,107,2016,39.853447
162-201601-108,42,57.34976,-170.2071,57,2016,0.138911
162-201601-166,90,61.3335,-176.9359,116,2016,60.342532
162-201601-044,10,58.98996,-164.6384,28,2016,6.391709
162-201601-109,42,56.66057,-170.1296,97,2016,47.708439
162-201601-167,90,61.00264,-176.9596,121,2016,63.692014
162-201601-045,10,58.69331,-164.6329,37,2016,21.370824
162-201601-110,42,56.83137,-169.8807,73,2016,0.096649
162-201601-168,90,60.99955,-177.6097,135,2016,101.320782
162-201601-046,10,58.664,-164.0344,36,2016,36.977929
162-201601-169,61,60.6679,-178.2151,162,2016,137.102578
162-201601-111,42,56.99644,-170.2043,69,2016,47.499815
162-201601-047,10,58.34659,-163.996,43,2016,9.656668
162-201601-170,61,60.66763,-177.5534,148,2016,118.47705
162-201601-112,42,57.14968,-169.8979,49,2016,0
162-201601-048,10,58.33143,-164.6188,45,2016,17.72864
162-201601-171,61,60.35723,-177.3861,149,2016,142.125892
162-201601-113,42,57.98467,-169.0654,70,2016,22.068424
162-201601-049,10,57.99614,-164.6233,45,2016,19.633926
162-201601-114,41,58.31695,-169.1143,68,2016,58.825896
162-201601-172,61,60.01601,-177.2254,137,2016,178.353202
162-201601-115,41,58.64717,-169.1446,62,2016,73.378887
162-201601-173,61,60.00331,-177.8495,141,2016,220.757208
162-201601-050,10,57.9864,-164.0301,47,2016,6.240324
162-201601-116,41,58.99097,-169.1723,54,2016,91.020054
162-201601-174,61,60.35076,-176.7161,137,2016,101.941157
162-201601-051,10,57.68092,-164.0172,52,2016,8.445308
162-201601-052,10,57.66271,-164.5938,55,2016,17.077298
162-201601-175,61,60.01446,-176.7126,142,2016,65.691214
162-201601-117,20,59.33171,-169.239,51,2016,128.078508
162-201601-176,61,59.69214,-176.5481,136,2016,196.536262
162-201601-118,20,59.6448,-169.2684,48,2016,267.456863
162-201601-177,61,59.70254,-177.1503,163,2016,66.480059
162-201601-119,20,59.98487,-169.3203,46,2016,436.288725
162-201601-178,61,59.34868,-177.0607,150,2016,260.981287
162-201601-120,20,60.31175,-169.3359,43,2016,194.416496
162-201601-179,61,59.33168,-176.413,137,2016,117.788832
162-201601-121,20,60.33404,-169.9905,52,2016,87.092904
162-201601-180,61,59.33364,-175.7831,137,2016,61.206198
162-201601-122,41,60.02011,-169.9685,55,2016,162.434349
162-201601-181,61,59.00259,-175.7253,134,2016,273.665364
162-201601-123,41,59.68197,-169.9246,57,2016,122.645858
162-201601-182,61,58.99818,-176.2794,135,2016,663.086727
162-201601-124,41,59.34383,-169.8739,60,2016,74.824281
162-201601-183,61,58.99989,-176.8902,137,2016,142.454046
162-201601-125,41,59.01732,-169.847,63,2016,62.934169
162-201601-184,61,58.98982,-177.5438,134,2016,0
162-201601-126,41,58.99604,-170.4567,71,2016,51.722292
162-201601-185,61,58.66628,-176.8793,137,2016,0.735721
162-201601-127,41,58.68609,-170.4312,74,2016,28.586165
162-201601-186,61,58.66342,-176.2391,141,2016,3.551875
162-201601-128,41,58.35307,-170.3782,75,2016,101.69805
162-201601-187,61,58.66517,-175.5768,136,2016,68.488037
162-201601-188,61,58.68632,-174.9416,194,2016,15.395724
162-201601-129,42,58.01375,-170.3392,74,2016,92.852822
162-201601-189,61,58.68041,-174.2851,157,2016,40.631292
162-201601-130,61,56.98118,-171.3847,110,2016,139.663268
162-201601-190,61,58.34951,-174.3153,169,2016,55.685561
162-201601-131,41,57.32355,-171.4656,102,2016,270.030756
162-201601-191,61,58.3296,-173.5931,116,2016,3.166355
162-201601-132,41,57.65507,-171.5334,100,2016,159.676945
162-201601-192,61,58.01171,-173.498,118,2016,27.911905
162-201601-193,61,57.68061,-173.3905,146,2016,331.260054
162-201601-194,61,57.34414,-173.3293,121,2016,88.147167
162-201601-195,61,57.01199,-173.2774,143,2016,1262.426823
162-201601-196,61,56.69415,-172.5758,135,2016,496.35803
094-201701-002,10,57.00459,-159.155,36,2017,20.933792
094-201701-004,10,57.32726,-158.4065,30,2017,38.616804
094-201701-005,10,57.64897,-158.3793,34,2017,145.388758
094-201701-006,10,57.98366,-158.3327,36,2017,9.149415
094-201701-007,10,58.01041,-158.9519,43,2017,100.554559
094-201701-008,10,58.00409,-159.6402,42,2017,117.861559
094-201701-009,10,58.31651,-159.5575,24,2017,18.025555
094-201701-010,10,58.28696,-159.9734,42,2017,43.713717
094-201701-011,10,58.28478,-160.7882,31,2017,8.850106
094-201701-012,10,58.01869,-160.859,45,2017,26.180357
094-201701-013,31,57.6788,-160.9022,56,2017,31.83971
094-201701-014,31,57.35487,-160.9441,59,2017,8.138977
094-201701-015,10,56.32538,-161.617,66,2017,99.458795
094-201701-016,31,56.66427,-161.5753,90,2017,246.519186
094-201701-017,31,56.99323,-161.5833,70,2017,34.470967
094-201701-018,31,56.99723,-160.9726,64,2017,21.721002
094-201701-019,31,57.32102,-161.5352,57,2017,22.950079
094-201701-020,10,57.65053,-161.5079,54,2017,65.962346
094-201701-021,10,57.99216,-161.4728,56,2017,44.03771
094-201701-022,10,58.21314,-161.5444,40,2017,35.716392
094-201701-023,10,58.32386,-162.0582,47,2017,11.799673
094-201701-024,10,58.01066,-162.1427,39,2017,6.929532
094-201701-082,31,56.65143,-165.2103,77,2017,190.456587
094-201701-025,10,57.67614,-162.1226,48,2017,10.113682
094-201701-083,31,56.9888,-165.2094,72,2017,167.338792
094-201701-026,10,57.3506,-162.1309,51,2017,5.400867
094-201701-084,31,57.31585,-165.2278,68,2017,115.801181
094-201701-027,31,57.00487,-162.1648,61,2017,19.424004
094-201701-085,31,57.65477,-165.2546,61,2017,18.911507
094-201701-028,31,56.6736,-162.1807,71,2017,466.37198
094-201701-086,10,57.65289,-164.622,54,2017,44.865435
094-201701-087,10,57.98976,-164.6117,46,2017,15.555244
094-201701-029,10,55.65785,-162.832,53,2017,37.923525
094-201701-088,10,58.00483,-165.228,51,2017,8.498505
094-201701-030,31,55.97655,-162.814,80,2017,1044.146158
094-201701-089,10,57.99561,-165.8839,56,2017,15.558372
094-201701-031,31,56.32133,-162.8104,78,2017,1338.896846
094-201701-090,31,57.98952,-166.5148,61,2017,12.56851
094-201701-032,31,56.32062,-162.2112,76,2017,319.989003
094-201701-091,10,58.32165,-166.5584,48,2017,6.956529
094-201701-033,31,56.66423,-162.791,72,2017,210.441142
094-201701-092,10,58.32953,-165.9408,45,2017,3.649933
094-201701-034,31,56.98609,-162.7963,61,2017,193.824973
094-201701-093,10,58.65143,-165.9342,38,2017,43.161055
094-201701-035,10,57.31751,-162.7587,50,2017,329.738736
094-201701-094,20,58.65641,-166.5513,42,2017,9.817951
094-201701-036,10,57.63772,-162.7724,44,2017,8.569339
094-201701-095,20,58.9931,-166.5912,34,2017,10.635229
094-201701-037,10,57.98653,-162.7575,40,2017,11.547182
094-201701-096,20,59.67831,-167.2881,31,2017,25.90094
094-201701-038,10,58.32367,-162.723,32,2017,3.526507
094-201701-097,20,59.351,-167.2822,32,2017,26.302311
094-201701-039,10,58.65851,-162.6901,23,2017,2.65081
094-201701-098,20,59.01425,-167.2412,41,2017,18.62816
094-201701-040,10,58.67593,-163.3357,32,2017,43.245325
094-201701-099,20,58.68272,-167.2172,44,2017,9.16126
094-201701-041,10,58.98219,-163.3585,23,2017,7.545865
094-201701-100,20,58.34959,-167.2073,52,2017,15.298832
094-201701-042,10,58.9988,-163.9818,29,2017,11.35523
094-201701-101,41,58.01331,-167.8079,67,2017,5.723423
094-201701-043,10,59.35298,-163.985,22,2017,2.737844
094-201701-102,31,57.68035,-167.77,69,2017,104.428178
094-201701-044,10,59.34262,-164.6242,23,2017,1.827259
094-201701-103,31,57.34477,-167.7353,74,2017,263.067817
094-201701-158,61,57.3506,-172.8225,118,2017,845.002675
094-201701-045,20,59.32794,-165.3296,22,2017,20.938666
094-201701-104,31,57.0106,-167.6996,78,2017,44.401014
094-201701-159,61,57.65216,-172.7904,119,2017,655.130217
094-201701-046,20,59.33552,-166.6284,28,2017,32.767133
094-201701-160,61,57.99205,-172.8575,109,2017,78.769823
094-201701-047,20,59.66561,-166.6191,28,2017,12.652148
094-201701-105,31,56.67699,-167.6847,102,2017,36.000622
094-201701-161,61,58.32196,-172.9383,109,2017,114.310912
094-201701-049,20,59.66179,-165.9384,23,2017,11.860886
094-201701-106,50,56.34143,-167.6534,129,2017,2.00549
094-201701-162,61,58.65642,-172.979,112,2017,77.854904
094-201701-050,20,59.34411,-165.9551,24,2017,26.591484
094-201701-163,61,58.99063,-173.0709,107,2017,107.065101
094-201701-107,50,56.01294,-167.6262,133,2017,37.203442
094-201701-164,41,59.00534,-172.4538,98,2017,101.532349
094-201701-051,20,59.01542,-165.9254,30,2017,19.957933
094-201701-108,50,55.67721,-167.5877,135,2017,124.668412
094-201701-165,41,58.98244,-171.7822,87,2017,99.158951
094-201701-052,10,59.01172,-165.3134,28,2017,12.963122
094-201701-109,50,55.35203,-167.5591,147,2017,2.832288
094-201701-166,43,59.32579,-171.8663,79,2017,59.792641
094-201701-053,10,58.99631,-164.6891,28,2017,16.704968
094-201701-110,50,55.65603,-168.1808,135,2017,38.342611
094-201701-167,41,59.32196,-171.1907,75,2017,138.226126
094-201701-054,10,58.65451,-164.0036,34,2017,47.300836
094-201701-111,50,55.99872,-168.225,151,2017,5.363519
094-201701-168,41,59.65979,-171.2347,73,2017,58.018714
094-201701-112,50,56.32258,-168.2415,154,2017,0.680701
094-201701-055,10,58.66706,-164.632,37,2017,21.532036
094-201701-169,43,59.67385,-171.8786,78,2017,187.147781
094-201701-113,50,56.65854,-168.2909,107,2017,23.232645
094-201701-056,10,58.67084,-165.2899,40,2017,32.49123
094-201701-170,43,59.33006,-172.4683,88,2017,113.16439
094-201701-114,32,56.82948,-168.6054,97,2017,121.60445
094-201701-171,43,59.3298,-173.1342,100,2017,133.245588
094-201701-057,10,58.34674,-165.2904,45,2017,15.484249
094-201701-115,32,56.9903,-168.3158,81,2017,6.545578
094-201701-172,43,59.49188,-172.8712,93,2017,150.78005
094-201701-173,43,59.65941,-173.2188,95,2017,265.835198
094-201701-116,32,57.15421,-168.6424,76,2017,53.265783
094-201701-058,10,58.33472,-164.6496,44,2017,36.649823
094-201701-117,32,57.32404,-168.3614,74,2017,26.334875
094-201701-174,43,59.82261,-173.5884,95,2017,193.874615
094-201701-059,10,58.31965,-163.9874,41,2017,15.838889
094-201701-118,42,57.49323,-168.7662,71,2017,113.822227
094-201701-175,43,59.83993,-172.905,80,2017,215.180563
094-201701-060,10,58.33929,-163.4019,36,2017,20.670384
094-201701-119,42,57.66349,-168.4145,71,2017,143.303958
094-201701-176,43,59.65857,-172.581,84,2017,212.53482
094-201701-061,10,58.01233,-163.376,44,2017,14.242913
094-201701-120,42,57.83922,-168.7181,71,2017,170.443597
094-201701-177,43,59.82553,-172.2726,75,2017,92.984494
094-201701-062,10,58.01343,-163.9959,47,2017,12.442556
094-201701-121,42,57.67868,-169.0176,69,2017,51.300883
094-201701-179,43,60.00212,-171.9402,66,2017,144.314234
094-201701-063,10,57.67997,-164.0067,52,2017,29.164491
094-201701-122,42,57.50306,-169.3524,70,2017,38.826946
094-201701-180,41,59.99046,-171.2966,70,2017,23.190035
094-201701-064,10,57.67144,-163.3913,46,2017,5.962301
094-201701-123,42,57.34526,-168.9893,70,2017,221.091169
094-201701-181,41,60.31701,-170.6717,62,2017,40.08283
094-201701-065,10,57.34366,-163.3939,53,2017,439.159665
094-201701-124,42,57.17993,-169.3142,73,2017,47.54848
094-201701-182,41,60.34369,-171.3212,66,2017,72.143868
094-201701-066,31,57.0148,-163.3857,66,2017,444.610453
094-201701-125,32,57.0132,-168.9407,80,2017,47.010849
094-201701-183,41,60.65736,-171.4436,63,2017,23.402542
094-201701-067,31,56.68037,-163.3936,75,2017,138.25328
094-201701-126,32,56.84154,-169.289,80,2017,31.986613
094-201701-184,41,60.99698,-172.7655,67,2017,12.175597
094-201701-069,31,56.31995,-163.4073,86,2017,725.908426
094-201701-127,42,56.99145,-169.5375,60,2017,1.415901
094-201701-185,41,60.99489,-173.4874,76,2017,39.240567
094-201701-070,31,56.00817,-163.4117,87,2017,239.249701
094-201701-186,82,61.31997,-173.5768,74,2017,8.835351
094-201701-128,42,56.83444,-169.8693,72,2017,0.024972
094-201701-187,82,61.33305,-174.3136,78,2017,20.348993
094-201701-071,31,55.68082,-163.4125,82,2017,175.873066
094-201701-129,42,57.09998,-170.4585,47,2017,0
094-201701-072,31,55.35088,-163.4135,54,2017,45.51619
094-201701-130,42,57.02604,-170.2127,66,2017,0
094-201701-131,61,56.32335,-170.6617,121,2017,19.567329
094-201701-073,31,54.68654,-165.1664,85,2017,0.35939
094-201701-188,82,61.34314,-174.9797,87,2017,40.126658
094-201701-132,61,56.65814,-170.7191,114,2017,33.028839
094-201701-074,50,54.9776,-165.1601,110,2017,33.0707
094-201701-189,41,60.68029,-174.7976,98,2017,61.070291
094-201701-133,42,56.82501,-170.4661,101,2017,95.806418
094-201701-075,31,55.01002,-164.5981,62,2017,81.792808
094-201701-190,62,60.34384,-174.7299,103,2017,59.512759
094-201701-134,42,56.98716,-170.7786,96,2017,279.015891
094-201701-191,62,60.01571,-174.5914,108,2017,108.112132
094-201701-076,31,55.33005,-164.5626,102,2017,13.965199
094-201701-135,42,57.32315,-170.8528,83,2017,47.040579
094-201701-077,50,55.32188,-165.1609,112,2017,45.642969
094-201701-192,62,59.677,-174.4602,115,2017,98.685509
094-201701-136,41,58.00084,-171.5756,98,2017,75.023464
094-201701-078,31,55.65586,-165.1706,109,2017,13.376913
094-201701-193,62,59.34241,-174.4349,120,2017,147.068901
094-201701-137,61,57.9975,-172.2133,105,2017,86.275916
094-201701-080,31,55.98851,-165.1814,96,2017,26.625148
094-201701-194,61,58.99964,-174.3394,128,2017,66.509251
094-201701-138,61,57.6688,-172.1833,107,2017,65.35257
094-201701-081,31,56.31814,-165.1913,87,2017,53.55861
094-201701-195,61,59.01069,-174.9778,130,2017,54.179499
094-201701-139,41,57.66775,-171.5743,100,2017,79.872679
094-201701-196,61,59.01284,-175.7182,134,2017,218.886918
094-201701-140,61,56.65902,-171.3495,120,2017,7.11634
094-201701-197,61,59.00121,-176.2868,135,2017,196.077252
094-201701-141,61,56.98777,-171.3965,109,2017,47.170418
094-201701-198,61,59.33479,-175.7694,137,2017,99.019686
094-201701-142,61,56.99424,-172.0171,117,2017,18.306722
094-201701-199,61,59.66879,-175.8888,138,2017,80.42087
094-201701-143,61,57.3227,-172.1002,108,2017,109.460106
094-201701-200,61,59.9819,-175.9443,130,2017,115.96741
094-201701-144,41,57.33639,-171.4928,101,2017,110.960779
094-201701-201,61,59.99783,-176.6828,141,2017,103.878405
094-201701-145,41,58.33417,-171.6236,96,2017,80.658956
094-201701-202,61,60.33185,-176.0002,121,2017,58.159193
094-201701-146,61,58.3295,-172.2798,103,2017,42.191633
094-201701-203,61,60.34161,-176.69,137,2017,165.621663
094-201701-147,61,58.65997,-172.372,101,2017,56.016973
094-201701-204,61,60.65346,-176.7926,130,2017,67.796669
094-201701-148,41,58.66968,-171.7395,92,2017,305.261611
094-201701-205,61,60.68231,-176.2385,119,2017,132.682998
094-201701-149,41,58.65359,-171.0812,83,2017,118.637365
094-201701-206,90,60.99147,-176.2754,112,2017,207.623664
094-201701-150,41,58.97737,-171.1279,78,2017,17.125734
094-201701-207,90,60.98397,-175.554,103,2017,66.169293
094-201701-151,41,59.00202,-170.5094,72,2017,94.770449
094-201701-208,90,61.31912,-175.6283,97,2017,30.780631
094-201701-152,41,58.68926,-170.4415,73,2017,44.619192
094-201701-209,82,61.66497,-175.752,95,2017,27.186387
094-201701-153,50,56.33213,-168.8538,129,2017,247.854144
094-201701-210,82,61.68432,-175.1097,85,2017,55.458438
094-201701-154,50,56.34149,-169.2927,137,2017,227.482986
094-201701-211,82,62.00043,-175.2132,81,2017,12.919154
094-201701-155,50,56.3443,-170.0621,110,2017,74.601331
094-201701-212,82,61.99186,-174.5239,73,2017,0.538436
094-201701-156,61,56.66562,-171.9534,126,2017,90.377132
094-201701-213,82,61.68467,-174.4454,77,2017,3.549248
094-201701-157,61,56.98947,-172.6433,122,2017,2.276417
094-201701-214,82,61.66885,-173.695,70,2017,5.365577
094-201701-215,82,61.99416,-173.7262,62,2017,2.103318
162-201701-014,10,56.34861,-160.9701,53,2017,15.5399
162-201701-015,31,55.98863,-162.261,71,2017,26.116184
162-201701-016,31,55.32024,-164.0391,78,2017,27.074659
162-201701-017,31,55.68814,-164.0087,94,2017,1.189362
162-201701-018,31,55.98589,-164.0344,91,2017,151.447888
162-201701-019,31,56.32162,-164.0103,87,2017,228.481396
162-201701-020,31,56.65495,-164.0206,75,2017,143.955495
162-201701-021,31,56.97594,-164.032,69,2017,86.089677
162-201701-022,31,57.31313,-163.9934,62,2017,48.961297
162-201701-023,31,57.33514,-164.5915,65,2017,37.148907
162-201701-024,31,57.01501,-164.6071,70,2017,720.894639
162-201701-025,31,56.68511,-164.5831,75,2017,436.003819
162-201701-026,31,56.34095,-164.5801,87,2017,13.087759
162-201701-027,31,56.00439,-164.5901,92,2017,239.912331
162-201701-029,31,55.68056,-164.5949,96,2017,2.107182
162-201701-030,50,54.8329,-165.4938,157,2017,1.346052
162-201701-031,50,54.99454,-165.7474,129,2017,4.901757
162-201701-032,50,55.3198,-165.7885,120,2017,0.576541
162-201701-033,50,55.64828,-165.8018,118,2017,0.564332
162-201701-034,31,55.98898,-165.7863,108,2017,35.079289
162-201701-092,41,58.33571,-170.377,74,2017,214.245537
162-201701-035,31,56.3136,-165.7979,93,2017,203.313053
162-201701-093,41,58.33807,-169.7552,69,2017,70.268518
162-201701-036,31,56.65509,-165.8367,78,2017,196.894537
162-201701-094,41,58.32523,-169.1276,68,2017,96.05015
162-201701-037,31,56.9781,-165.8587,72,2017,118.243952
162-201701-095,41,58.65358,-169.1508,62,2017,36.193931
162-201701-038,31,57.3134,-165.8599,67,2017,91.318993
162-201701-096,41,58.98558,-169.1673,54,2017,34.000128
162-201701-039,31,57.65073,-165.8863,64,2017,24.142149
162-201701-040,31,57.6977,-166.5076,67,2017,51.462101
162-201701-097,20,59.32106,-169.2327,51,2017,5.048153
162-201701-041,31,57.34718,-166.4899,70,2017,348.231859
162-201701-098,20,59.64303,-169.2658,48,2017,27.3339
162-201701-042,31,57.01395,-166.4712,73,2017,846.355954
162-201701-099,20,59.98232,-169.3145,47,2017,97.167686
162-201701-043,31,56.68705,-166.4317,83,2017,178.0292
162-201701-044,31,56.35978,-166.4106,103,2017,353.661412
162-201701-100,20,60.30488,-169.3285,44,2017,88.736302
162-201701-045,50,56.01304,-166.4,125,2017,12.108814
162-201701-101,20,60.33066,-169.9654,52,2017,35.865396
162-201701-046,50,55.68056,-166.3827,127,2017,4.10389
162-201701-102,41,60.00543,-170.6393,65,2017,128.183051
162-201701-047,50,55.35403,-166.3421,131,2017,0.446774
162-201701-103,41,60.01417,-169.9775,55,2017,80.561703
162-201701-048,50,55.01922,-166.3227,142,2017,0.852149
162-201701-104,41,59.68314,-169.923,57,2017,98.097366
162-201701-049,50,55.00082,-166.9364,156,2017,0.701082
162-201701-105,41,59.67457,-170.5776,67,2017,167.815094
162-201701-050,50,55.3266,-166.9715,141,2017,10.340671
162-201701-106,41,59.35576,-170.5428,68,2017,54.093528
162-201701-051,50,55.66675,-166.9828,135,2017,395.902963
162-201701-107,41,59.35371,-169.8785,61,2017,85.898862
162-201701-052,50,55.99219,-167.0098,134,2017,4.74219
162-201701-108,41,59.01767,-169.8348,63,2017,174.604606
162-201701-053,50,56.32461,-167.0352,113,2017,407.108397
162-201701-167,90,61.31962,-176.9835,117,2017,113.005508
162-201701-054,31,56.66576,-167.0686,95,2017,45.392119
162-201701-109,41,58.68128,-169.8074,66,2017,162.8125
